math_accuracy,aptitude_accuracy,cs_accuracy,time_taken,attempts,gate_score,cleared_cutoff
66.74514495384801,57.01404840523148,36.80857543298814,1535.2343599457477,11,49.69089955022011,1
92.09264083927911,98.47899025301481,79.38171138018294,2958.3860731782283,8,83.30415218855082,1
23.63571042731663,58.67259487785173,22.01592758568557,5162.417095627848,8,26.426764083886976,0
42.477055167378424,89.08380180116362,48.38654844345301,2441.3233937047603,14,54.24522201827472,1
96.0329187261247,67.09852177050558,82.41701188285069,2636.9857250574464,13,81.64930750604714,1
91.2211027112733,50.02639263356815,65.11143368443219,4030.5412272317863,3,69.31587469535516,1
56.45254022285704,42.862684442069614,40.89299460086882,3498.2052349733667,4,41.906002603850894,1
69.61060782412294,36.257847286886985,75.59624954744382,2034.8455204719994,15,68.29994751188009,1
42.19049463849061,80.94385531021578,65.39127553248588,2571.9186987236535,15,65.99647151359076,1
35.0496927779009,50.92324054584223,83.69948875651097,1644.9590345147158,13,72.10231075338292,1
57.09587239519857,60.90203697606009,78.80201489518586,5236.903003825001,9,75.18351217583495,1
48.268178242084225,59.386038400094556,68.80863376289878,1227.0450314753266,10,63.44104402749663,1
66.69248894806977,66.1823223386505,59.05421402486512,2384.8165659188135,12,63.795740515151024,1
26.218770957198785,89.24617164996418,30.654570053401873,724.0270666560538,14,35.45025968190185,0
97.95158461329332,98.45914748667435,40.9066414308307,1664.5415612810227,1,54.84864819363184,1
98.89685955836823,52.606736685905354,53.52795783336682,4346.261464224744,14,62.75318975291631,1
75.85293712157961,86.20151376850424,67.9439429605111,1565.6411149866212,14,71.88362685679985,1
62.88770930752963,81.16222357237741,61.09662841722439,984.3043321390348,8,66.2167615558031,1
44.76220930290622,65.88231611644586,43.05476207676236,2877.3752632537116,16,46.93395418285476,1
85.10360157655589,96.48377148895464,20.517148623176844,647.8523267256887,14,41.58602817898897,1
74.77849380431034,36.037961242272225,59.69913775206511,1006.8775412463992,1,55.75582296518451,1
33.00935514759131,28.74113682476971,42.85007908497945,4476.60417390228,16,39.20395001870546,0
92.8741747595074,88.31695735643378,78.76866405684281,4303.072055326111,18,85.03994912981463,1
85.80297943385352,55.13198533069986,21.915701221638678,4992.666337943501,7,36.59457615797343,0
95.98399306335392,87.75750833656484,66.78622490446327,4701.674092371598,15,75.67573903459255,1
78.0575606710688,91.44721641563319,95.31793900048524,3879.242703551127,17,93.45702178213219,1
69.07321567486319,24.996607489525715,33.95274136891996,851.1977150431817,19,35.85197639957905,0
53.45944290324951,90.67718103888485,57.73195926004763,4357.6733663359555,13,63.747125736858926,1
94.61827866832107,55.86552442955377,27.313759345371054,4658.45189203469,9,41.064744560321266,1
89.28511116003267,60.83459912033858,70.05455298090821,4435.594299705381,15,71.03683881210205,1
23.617493608495153,70.12740088745682,64.04253444769805,3040.699369478525,3,63.08689866579208,1
22.109357959780162,94.11060853840694,52.589241937026586,1717.928825517512,1,55.44007106430971,1
50.117069350243966,21.52928755438112,61.7101617178993,4657.583883305888,16,52.66706268966885,1
84.84426646254663,58.14747746542537,91.72597267752082,4090.381486752665,8,85.78601858947981,1
98.98209034519556,75.01776339444486,35.70354418488536,5307.653637066487,13,51.165698843082254,1
32.033351288282255,77.81655661585827,21.80516093642778,1347.324469228478,8,35.11328514979851,0
67.5304572281708,75.40259452296864,88.93319077592808,1683.1899986498643,17,83.77211246674877,1
50.47126853048172,30.75481035264975,66.16936659103251,1616.631119431213,14,62.91846575285441,1
97.59315182516826,43.9516470697345,91.2526764369474,4404.190884582416,7,82.5151279452585,1
87.36951385085669,48.69724203336108,67.75561787305381,1497.1550229605673,15,67.77424038642894,1
87.06629637689103,84.3549766143604,84.8128871967762,919.9671831518692,16,83.55650110203794,1
57.49545278359762,42.30078979316424,54.373869068411835,5393.091871611017,19,52.04148752356331,1
53.185560187013216,36.85639710937625,79.9887945030615,719.1226149367159,6,68.55220673738276,1
41.8725657544565,96.5958415230477,93.04331735118848,4609.171488762555,1,84.47796987745981,1
24.51003973207417,20.709062809077512,65.7698370977765,2353.7608394431336,12,56.28209495958754,1
89.17779010040425,99.82566845455825,34.462812044990365,4639.754206837513,18,55.31960787242266,1
85.03208073040621,74.14570390859166,41.50380920241585,3262.178357813496,16,53.73462316046901,1
99.97741386289044,86.27754395592936,35.89156615179246,4927.829901534528,12,52.11363618929895,1
99.73094696591244,43.56955170769545,39.74856220765864,5045.726334790208,13,47.95260226084686,1
64.4345364482102,21.145222213364796,44.51323594808291,643.6712701477247,8,45.47984644584982,1
81.51899321444084,79.0295614849224,64.41070294025508,961.9784447653838,1,69.77007716555539,1
95.58125839059424,86.73156776005406,67.03933035710662,1801.7219019401064,7,73.9848032653727,1
87.97179125419292,79.23809055628153,54.11997977934889,3812.713998544808,15,64.04785413171625,1
39.78784813945581,31.428022984067088,69.23366238566683,4863.706543255229,13,60.928085420316194,1
56.04353082480748,80.27423378055752,26.525994048909276,2807.721366211021,13,38.707780464987295,0
30.3327532121196,81.51382256861127,27.023058964652797,3513.470958116474,9,34.11847581699043,0
96.32408218069779,72.6832412536044,33.746356828612676,1504.7992934186934,15,46.33131696152017,1
68.49397075607041,81.28927462364689,61.44619984322758,4463.840802632089,4,65.98109004589982,1
38.29142444027702,87.67371517421857,37.119574295865085,5243.174934496655,13,49.21296489554589,1
73.73605475246853,69.08832913899667,42.662752279406185,1889.2748779900678,12,49.06625763940163,1
69.45025923663167,27.088377117574325,52.025026893839524,2975.1645676826224,5,53.09725244088668,1
48.65301744262724,59.01022477337687,84.94928992083038,1013.3573304305942,7,74.2628769582883,1
29.08460737597032,26.211946773728407,21.10897087302881,3283.8559510222485,8,22.1226996617488,0
73.72585564742397,52.60344248259447,71.95030561892979,3013.3605208640665,5,71.14445561298928,1
61.62461607230347,52.56851913005021,73.51012248325483,1293.2951239443723,9,68.07553970530704,1
81.78547133885115,25.280787531219325,83.89246242853092,2721.91782296676,14,75.28118212346318,1
61.61308008895947,47.905642717558344,94.62023512482506,2203.7023300155033,12,83.12016252077993,1
88.1745200254832,28.879847903305187,21.611027915943186,3104.788201464909,4,31.337979406951675,0
64.15254710195885,84.65881680073777,32.30269644105729,3411.140810058236,8,46.723787205985,1
64.87503772283091,95.81504207715766,90.89370352447945,640.7787773146057,17,87.60594006266831,1
90.1322882126676,25.78531802063509,56.68148497496123,4252.828718157865,8,54.287659919633775,1
52.27862929699177,96.40921658333612,65.16725111467707,4022.468600936356,1,66.13528462405793,1
30.72121827605126,61.80612794693961,73.0421762978518,2358.174653791307,2,58.77531964702509,1
22.302614105067118,43.96525423630991,74.325328359651,854.0924907303277,4,62.07189416731154,1
80.41098045388952,26.14896602209308,94.53923226532066,4223.676190968242,1,84.76958748381952,1
69.62476410827718,60.04994144563342,99.75595339293358,5184.840770295035,7,87.18607355258018,1
76.32638144793788,83.56124355925989,77.61259687447522,1752.727660905668,1,79.4830380798893,1
37.03713292071286,76.56691818133585,42.977696736412064,2152.918145937782,9,47.98613014891957,1
30.90971804694158,24.0180809171179,90.38019218354749,1482.3018695127118,3,70.00154932191714,1
21.163573253430556,25.832146829432283,23.93767316326093,3369.2933920552305,12,26.87879753934841,0
48.04700470452776,52.229862610610965,38.4864682299597,1343.2386943077836,19,41.436736977792755,1
67.19341494837064,43.623239523835466,91.79085739709718,2309.7309286146215,15,84.89663510847205,1
51.379523607978584,38.59074584448383,40.495321155148396,3945.662466884462,16,38.570907288472796,0
54.99799376189833,42.48035991269709,37.65208476973988,3288.5567184448723,10,40.439941286824734,1
92.33269555949987,84.27861946375077,31.05002345121978,2455.0203087740892,6,47.926209621308125,1
47.86043736186403,94.33824429054832,88.72894061175332,2617.198088676201,17,83.35883463344781,1
61.119159132784866,52.408215562205314,60.00466073528693,3298.1322365915016,17,60.46503068752593,1
82.69224101929144,92.48888017059977,73.99145624433238,628.1506938583742,19,84.86744218484213,1
51.72342258570161,45.71965609983056,39.125310726002375,976.8473685773273,18,42.91431161810101,1
69.76693601822987,58.11495890750333,80.64323368089731,4830.038725262456,11,75.68102830073904,1
88.98909669973962,38.08231982527998,80.80044359696788,973.8191476381957,7,73.4286239494954,1
95.96164989261138,71.23808337406751,45.00784199266401,3992.6572618104246,10,52.80523643955914,1
31.765878474323035,98.31848921398472,52.85461064082263,5016.183187723453,7,58.85140426455817,1
94.12701001291956,68.2794476834703,36.77522219441607,1899.2813006483093,5,49.010055878718305,1
59.369303446363055,48.62512672908391,98.12488186583235,2378.3588978856687,12,90.09489853889092,1
40.659551063916666,71.82539567924226,71.64820616467293,3330.8227480546384,16,68.762909563516,1
56.7308604990609,29.833654277231005,94.76351045724124,4832.203054265206,18,80.00225348340858,1
98.40260602283817,91.09272642123189,44.270843490330655,5121.146818850017,3,60.20214810162618,1
59.40944751942957,60.24671606238691,82.55127303975118,4149.903590934087,15,76.54226919520923,1
46.300128823000655,55.94797936317136,81.26869151077936,1015.7748521025313,5,70.83616639474381,1
70.67206834533806,66.86918307628153,75.33245214932333,3811.9399465672836,13,69.86089881012857,1
39.21164950225545,69.9827090231522,97.25111802134404,2569.457864988778,19,83.35356614072029,1
26.06906624869311,25.742064498121042,51.48442688850524,2859.3647975570957,12,43.77405598558831,1
30.310377752851938,74.60937769787219,30.457385887180585,835.9122736568497,5,35.76249883617885,0
30.243667116621793,39.35453442524236,73.73670873952486,1517.0982688625193,6,59.48325924902712,1
32.15221548098355,77.11621060052718,78.3447840381765,4394.46531616151,7,69.7351921090252,1
31.10617381195281,85.80278355073574,66.00484587670518,2779.002398629727,10,65.81120065204279,1
71.26997958425717,84.31668060420162,36.5454314506717,2047.9787598295145,16,50.416192612527304,1
34.55040675193159,64.20007739263113,60.35647533354843,2443.2915550317994,8,57.404924946975314,1
47.65338266590906,61.613591384860094,44.97517892553035,4701.117663963265,9,49.04686720808721,1
91.74307279248094,31.430076907152937,54.19732225333512,4195.195283543793,4,54.150231097090995,1
57.916931221029785,82.02769203225085,71.61748606757311,1907.1139064691972,8,69.53308415178367,1
73.40461908168217,41.71275043573715,79.61717941526676,1164.008833019392,7,73.621661167056,1
33.78558969613039,59.73563382543573,38.57797527210745,1809.5914638915442,15,39.02374855684449,0
35.38312150469366,42.74192743420134,52.42602885175627,5019.630965062722,3,48.63377403324006,1
23.26948930131831,30.706269039975453,41.53292567933033,3391.626421678826,17,34.644362538619745,0
33.514805045773166,70.36461575133893,35.89052910894953,3160.7050019749577,11,37.40605763696426,0
42.287227122556686,24.346562785832305,82.67097759966707,3462.689278523815,9,69.33691031811505,1
34.160838742139745,79.891618730096,92.74021555495939,2356.935675583273,5,84.08011121366246,1
27.096202700564447,45.406943620889336,49.61857485476614,4474.113697533661,10,44.346832358739476,1
29.650869688048065,20.010775440358827,80.10231394990134,3111.773996641199,15,60.4799413692502,1
56.86230144261806,60.89033113897838,91.75962314915289,1160.3899332902186,14,77.47788671362068,1
36.5066974724634,23.74815268220825,87.68993684241852,1219.512599179502,4,74.10518361196257,1
49.14158888384604,42.09356462567196,34.625071083138074,3176.923903212568,2,38.14560449163427,0
60.27338166838855,76.5581189964573,96.50335052106891,5095.537046740028,12,86.86108387013861,1
75.23158629034923,25.015169729749267,50.134115234357,2080.0901840457536,1,49.403070939409716,1
23.144971187287915,87.1470793884802,47.13925289390691,4773.797610524248,5,45.71462011180218,1
83.95283191272341,20.30559381268665,24.994506182222427,4267.658815578621,6,34.37471513389967,0
70.23203115927262,39.74590953615218,58.89389232839064,1789.4997259531528,11,61.72263111795784,1
26.540722555909753,79.27232449216572,28.721089251274297,774.4355919179638,8,34.41120551534458,0
89.88628992854218,45.30161197834454,39.88318567419408,1088.8668726834371,7,52.9633293312626,1
93.66979204254505,28.15139104528108,45.35540974138251,4096.770882467713,4,49.78915448321948,1
24.8862367883891,48.81871350403423,84.70610587933473,1558.4147425951041,6,73.68352291648515,1
42.1502118517763,41.63146291076204,90.03909203167171,2382.10041842589,16,76.20905772514232,1
84.4961023834449,87.41695217284439,44.19730539691757,3008.1559968308393,15,57.33733433929569,1
79.86077523069267,45.06783340681145,88.69584969956591,4082.2472085607815,14,84.51423757035232,1
34.76168154851018,83.11459774208058,88.57847498958328,1143.509871643802,12,81.2517822635006,1
36.747945866936824,91.34977158485879,81.17207603078988,2550.558745331815,12,76.78480699598789,1
49.63776822331056,54.70539356612236,31.735609121214523,2928.349963884938,16,33.98372697712139,0
58.761838815281706,92.79545150835136,75.22582775205832,3195.9699070633906,15,72.3772558432733,1
69.46038172242368,50.18544431705543,95.6019251664455,4528.131078697041,13,85.78533147047155,1
49.51309116558179,97.12627331920865,74.60323830137256,1424.055336207441,11,77.15373809442184,1
57.002777290651835,27.143161962045834,46.52934792862672,4477.590968767787,17,45.44933657243593,1
79.79767505070052,74.96154132025941,60.0463453944665,3925.8164529439305,15,64.06371495401265,1
22.934656231247832,59.5051232365543,71.65800346808429,3268.179908155005,14,58.84822856948611,1
40.19495554752166,51.011904436451765,60.84563269828028,3957.733777932345,10,54.70580177142464,1
77.0679668707642,70.61695029988807,29.596235338477584,2577.6851469679505,12,43.13206457092622,1
91.61654701497595,76.3085673307465,44.96512357216165,1264.308412646998,16,54.95144034788,1
60.93419536925329,20.349061572024727,84.1916824442906,3795.673153273763,15,69.19777371140019,1
62.569078821225254,33.3562470997759,88.91344368764139,3118.4270720909867,10,76.52597494254587,1
28.573760907182084,77.0436840507455,30.98400261724562,3668.9990426053223,4,40.428241916005845,1
55.79298934587637,73.31083308625651,96.19094019189797,2222.394148936752,9,88.06867027492534,1
62.60938131640185,97.28380041029418,46.30580942788875,4952.959571231212,9,56.96978742926675,1
39.39764029077837,80.88302322006264,72.9850990984576,3419.3753691627694,11,69.50864165706732,1
41.539458475950475,96.06181661850704,80.1460116765345,1009.9319245961943,11,77.84475284245705,1
50.18273304836981,76.20324012278456,84.95569877103067,2759.059155381258,7,78.20662196382925,1
21.60569582221811,43.844176691155454,95.65997617807442,4230.509062769444,10,75.95730096630115,1
45.76633324665426,28.429193780068516,45.03356384230581,4411.845896314908,4,44.12921166213902,1
36.91584055972357,82.54590906759485,88.68051636412436,2974.0658532660423,5,79.54483333466015,1
46.19978817423317,71.53193771807327,30.53495227489656,4894.788339990245,5,36.65703067133828,0
29.580970545540097,23.8548809914637,76.40327250828742,1884.8084985326284,11,64.38426850661133,1
91.2421824591916,48.80403727207827,79.35821836111887,2570.8737467436795,9,72.8178312223775,1
67.48739628432389,96.54398523874289,74.21785929610564,4913.265170731056,16,79.59385438486859,1
74.32818553155917,60.0320916568161,40.18517889081224,4902.032239063578,9,49.29657729484038,1
83.13369908858706,54.61833088157637,89.84345176121627,3891.4212903584685,4,81.61491926289725,1
59.87537591432458,56.61596841274352,33.5086770696316,4723.106626186657,2,40.978284705576314,1
26.953623046993897,36.7106179204131,24.290783321666467,1026.1116813899168,14,25.69545766888304,0
62.968523345483824,49.49657366918362,77.39719924895297,4751.975885797327,3,72.66325548317728,1
66.94728944167034,49.58506047897413,58.0380572186187,2138.9755514410886,18,59.682355046121856,1
79.6351579347464,24.188401614997794,87.92784159669408,1455.9912596554384,6,78.04575009230767,1
54.53276369837435,81.40541028143346,50.671771284660714,1748.9752144418223,11,57.3537321582008,1
30.2064242236451,53.32035455231032,33.462287080617024,2606.248838466658,18,35.72295292265279,0
42.702072463897956,85.77439094531387,86.91537539758957,1805.7216221014426,12,83.63558248008243,1
49.046583711890804,88.02784008959163,63.91277053120574,2138.7244128791954,5,67.74731670898163,1
71.67337930652809,36.95952437589264,35.13566339122839,1247.896733143882,9,39.935888489580265,0
65.66226437351295,72.58827857361028,77.63071988691566,2021.648474683193,18,76.7008087949759,1
48.4877380718277,57.78254433303854,60.88909107916004,3346.9623098016054,19,60.01007068796207,1
98.92121990343837,90.4125390337188,68.34503857922559,2720.897798837107,3,75.72206753545613,1
68.46198554855097,37.25925433411633,56.871867056526554,2264.2500539323737,9,54.99197963347452,1
38.97814333887956,74.22505602480354,86.29671870544051,4182.970218514147,4,79.81719902191642,1
28.1425978096323,68.62016978021781,86.36501725464399,4888.847862687926,17,74.94053971067719,1
32.22873113474656,43.624118205746626,76.7511057459509,4232.588269931506,17,65.6240452039125,1
39.67661827076065,30.92807229209381,28.43211019171698,2193.6033701648603,2,33.295388849558215,0
32.85450986076445,72.13118083818213,87.1083089523255,4173.322405620258,9,81.79034787286552,1
34.925361924104465,79.08779665058645,73.68103844263278,1329.5048758754458,9,67.62545080208545,1
42.807613495507766,45.250187501068,75.76193328034395,1225.5263428381963,5,65.80022294388492,1
33.86988762358038,71.5866083217851,49.03862723230973,2259.0097777735627,15,50.29352147830736,1
91.74123397011401,51.61047260892026,90.34236449256053,4476.971371411473,15,84.93588399712354,1
26.418699652931377,77.05655066260942,78.0297280187886,1782.471586763049,3,70.89480693770693,1
61.960911165620374,35.93722199152425,29.007237322335556,903.616362713662,19,34.009429082932584,0
52.83174615917292,91.21720021089395,52.622242752493015,1232.2057689905046,3,55.91052984302948,1
98.59028935268852,42.99276771724638,90.91042895681133,4721.975848941985,6,88.38240931995766,1
28.963112173444188,49.42287902049223,23.775736135790318,3642.1597667869805,4,29.62507897575125,0
51.82844792365933,24.647356166427983,96.91332957136396,1815.365584175888,13,78.4736298467889,1
97.55763466202951,28.92097698570211,74.33300546556502,3265.4199615752705,13,71.87912158889672,1
89.24057007151842,61.26895221698625,70.51007821147013,3132.382187641682,11,75.59938414321229,1
85.3657656759424,41.40741413823772,41.64474051903931,3746.092696515174,5,46.59125209790322,1
40.632226163595185,86.83841805937556,39.90334309913416,1719.3002612237583,1,47.47521722899344,1
33.67100699120527,21.175471092396307,95.36465755908763,4749.134338533109,9,72.20250252209851,1
73.49145759395448,50.32752389375489,43.86179633872982,2084.9690979840616,17,49.03942141251963,1
94.35007913020686,46.987643741527414,82.04042373751994,3931.831939085937,1,79.86214581925321,1
64.54103144111438,21.54621047340808,51.44974385656633,677.3983025866314,3,46.698460474864774,1
65.72901515759199,29.949471920040818,31.14032566277632,2388.7542234919065,15,35.775598287371395,0
42.39832749282273,53.09141399349082,20.857223815628714,2288.20712620228,10,30.523372492946965,0
81.55943465535495,59.429166755795734,63.540586961220065,3208.7252571984695,8,66.80510134899183,1
34.96349988460187,52.34317978038953,98.06230548391461,949.1340565305431,12,79.42435242663122,1
45.89433891233949,62.475014272967506,49.53089550473636,4392.63059388532,15,51.67457958091597,1
54.034915089313344,67.61053399245452,48.575386719443586,1645.347848484329,9,53.36702574025044,1
60.6088302947564,20.79390569022685,47.527329427955365,3849.781511433649,10,45.69551203068831,1
39.392778593206415,57.127612756280314,61.64350698438867,4455.418191571647,9,59.807192210128456,1
29.186945979136283,97.07993927100706,55.253190673943486,3297.009389959263,15,56.438371622002556,1
68.8496033953306,61.522582410363896,90.39317013816115,4156.23939226553,1,83.65601589315,1
43.09044425922046,74.20338139671625,60.44166333787922,3776.9294986320265,2,57.57283761079948,1
66.49905771380898,44.949108633350654,60.62062705508551,2306.5430263296366,19,55.95041220426703,1
32.34901722193619,81.91931025222101,31.069727577644528,4482.520987361113,14,40.4512163879053,1
58.4912081483854,81.8337185500892,98.61916327283087,2014.5665754505342,8,90.12327823661246,1
62.60715460412687,61.703683812331114,39.99783126950638,3341.8220052072825,6,45.71827250889096,1
24.145882945794153,98.08110586233708,25.86912539676821,4177.90914787939,12,34.31212407076671,0
46.92834225551365,30.044017181012272,73.05169991801671,2418.988367100036,15,64.33624862161726,1
30.75317415511794,21.35581319116648,67.6293096125498,2053.28451656364,14,52.14083608546187,1
25.06999763782142,81.61265694056767,53.211652319419656,2804.860848829549,1,55.236309746729496,1
99.19681859119562,84.5724429891906,53.77537871045425,4526.224772875938,11,66.11014907524114,1
45.788307597977834,29.6165783296461,82.8051136837145,5063.6244630991905,3,66.35872969171403,1
84.7899556683708,41.24662663668849,35.65701120797193,3216.400381727473,19,44.117318021096516,1
40.37125238110111,21.404189069330315,85.62026551559117,3775.037785553529,18,74.50795182921124,1
74.52021777791434,43.46468886244517,71.89976911160144,4935.713386746788,2,70.40641094310189,1
80.81822879117493,81.85134991349372,53.517581902361954,1073.0248867821235,7,60.206689778978344,1
67.65109924862755,61.436842217006316,56.64228932670949,1713.9771737575923,8,60.44620511301915,1
57.72609508401267,47.84764745346305,40.531776574887665,4002.7200300075956,19,41.37647872396896,1
52.947273131781486,49.73914359250642,80.16914661575798,4553.973417179039,15,68.77873678746153,1
47.90946132343962,20.108290057237454,61.029979384421424,4713.739335986774,10,52.78903693626112,1
94.36233153982607,43.98404220521887,45.668363419987486,2592.5144489036766,1,53.82311499290613,1
86.44955262301833,71.71669933103445,67.68400926087602,1028.8315310009607,6,72.72640491356398,1
97.20215285332101,97.93555550530857,99.65875616410584,2701.3510910381756,13,100.0,1
29.943777878843576,87.76486615871195,54.820982372524306,1707.526032993858,14,57.02048449147074,1
78.46939801629154,21.88759717164233,93.65531206228957,1997.742983983796,3,77.38428546760058,1
95.06723654568303,91.88484837398715,47.60134719396529,4306.884272820028,11,61.24189250343166,1
34.498645293252814,82.65587306389008,24.37861655399887,962.530012924257,3,36.57557312463308,0
25.3197013893422,82.43008988567843,36.33936850947431,4572.38984390737,19,42.48660850109996,1
79.28965194320472,56.63966072028572,53.49561146621474,2652.8116119560113,10,58.20053698998853,1
65.95784905439295,51.840423436360226,37.57079428756552,3461.106869282856,15,44.62774860872947,1
87.34630214066176,44.23325830665541,20.01816305746044,1030.3307099312592,11,34.374687966874326,0
31.18179013010316,25.255588716349262,93.20012301980218,2219.323576114942,15,69.77589837487571,1
83.62138494879122,38.258829079495925,87.51035289847432,1030.5644112712598,13,81.84906141844587,1
36.13018560381956,39.72829079824197,79.38337851895577,5215.4098698293255,5,66.72607060860469,1
33.09247542925636,58.72616557681613,33.42516765168229,4474.855916766002,4,38.58558642205959,0
33.14126383447943,79.79555252773551,29.629086096798886,2806.237220911009,13,33.06959171168303,0
85.16597761851057,57.90478627183573,25.40837995779065,1673.2922319536212,9,42.56846436228665,1
73.215777655696,24.62755595577285,77.9223351018337,5080.584505199291,17,66.90931132545816,1
61.845233981529546,96.62318407905632,94.30463685503082,2254.0636594894645,2,94.8661905716705,1
48.7064387298802,95.41794552752899,54.44286567304296,1372.7252720993988,5,63.96714438419936,1
90.17604326504866,82.81516345187268,29.531253759683853,3303.1890645789836,16,43.97072660047196,1
51.395608593810834,99.30623212513764,60.991425658568524,5130.115777655117,7,66.93334744135862,1
85.32795515772617,63.55858662402103,47.90655259669041,618.3853944015484,1,53.833144369145046,1
55.13079268561747,97.02146802025649,49.985993947999816,1742.999247619194,12,56.53422279773192,1
50.155554353992606,26.048403249340062,69.70644993245658,5104.548673969956,11,58.991443391265165,1
57.01438285356851,49.254459860909705,77.49744906097618,1421.2126409143777,12,71.08440209661383,1
44.110229933131365,38.030501440541265,28.848287909852868,1143.5685678711352,19,33.16418482380671,0
79.80875041410009,35.666646730741604,22.84721846451811,3336.8986358390616,12,30.91118085354203,0
60.217631207398334,31.264235911414087,99.54642421485718,4736.850351815184,12,84.28467982502809,1
38.57701561174538,69.79309132527973,38.618267913244146,2890.1271249308456,14,42.880085326837786,1
91.96596586196547,82.5057484597844,24.306441992676724,5373.908432085719,2,39.54416077981371,0
50.711297709856915,66.26387195362885,35.1900263276736,3860.024157782366,2,41.31122935135636,1
63.48422888911909,31.757016767056776,23.116627707877136,955.5595546101491,4,33.78867995092707,0
92.51776887716376,84.88990159467767,51.34487156937374,5365.594232073482,16,61.75199812693195,1
69.93903967311937,70.87637657309827,84.19214275610594,2557.892336544914,10,76.38573874415499,1
29.351843256669127,51.05325649015964,47.29955598061765,1979.5321624583162,13,46.79938761395368,1
95.18656988907802,73.93042364288505,55.53467255026932,3277.8200811738507,2,62.38679944556327,1
70.21664424571343,40.792398339426626,74.0469418853951,2060.676440740149,3,68.91307356837247,1
46.79244917256689,47.61537667953684,60.71152560559042,1014.9960341767312,19,56.31526881091249,1
31.141765813070982,93.39886745055922,88.91565488170593,606.8560467800482,6,84.44539387101244,1
83.52201514162368,43.240360453713635,89.28285400366052,2758.000094017259,19,81.16978749293459,1
69.60582047428107,57.59906145263493,20.79285563929229,4616.9444266876435,19,31.34655268586245,0
62.67688735810572,91.21129099168117,82.24370451865593,3347.1128910243674,8,79.71612470740354,1
91.51140664407662,76.6177080214022,56.85868801933391,5396.195034928516,14,62.56289651525629,1
83.08777689796246,24.97625809317622,99.10724330429305,1976.8638991065598,10,85.1661461383471,1
32.1339903786201,31.784243542317625,58.65856607003481,1946.1843108482656,3,54.18831280283924,1
44.93776542364386,20.627327261753344,98.95167563106381,1366.797409122932,6,81.59787292339975,1
39.87913118515726,70.47374321833307,80.36554889645893,1387.5052236736087,15,76.89119639443297,1
79.51570340581415,55.81387403283347,39.88839076906451,1968.8956608482295,18,49.179810345935735,1
22.682594778862352,30.741988072182043,63.07159834295661,4405.63221731293,14,52.45000668301248,1
65.59117478970532,96.63472968454164,99.37085115828663,4947.63259505495,19,91.89689536529553,1
80.99669485925524,62.37277791564959,88.6024486201539,5280.41841459687,10,84.066470528318,1
90.14125094093995,39.351463529031136,27.789351503297688,1714.9903396629727,15,38.61573066084535,0
47.366539897272595,60.0482856923766,76.50975974479968,4830.22821894764,4,71.22631038909147,1
85.70058437376103,74.36962661880862,47.646366869665044,2175.6244285312177,2,55.11847850006518,1
28.850538956416578,26.099137437885158,20.55858095042785,1141.6346136810453,3,22.738823033064914,0
87.71618333876145,41.97630520383136,52.27847752215997,4776.119642496795,7,52.90181329887203,1
30.199092986558593,84.55723927071949,38.7803537379977,3653.3070462893693,16,45.03492264030047,1
51.78298324482938,56.7731896322129,85.50954164163772,1390.7083011890963,10,77.49160884372115,1
83.78362926236429,63.72617136258359,46.98644870766124,2663.190036062412,19,51.77396400592739,1
31.993394187901902,54.62528017675754,86.20189551630537,1978.8369354099248,17,70.65462350874066,1
38.34011161861132,23.51199541144041,20.047835106783623,4136.613929808946,19,20.719340587960758,0
77.7802054714453,33.259982385612474,44.62553200208953,2776.3979069964867,5,47.538650662734696,1
77.60292292368595,55.64333109935127,39.293217144620954,5348.543736510648,13,44.697220879029366,1
71.29181063082379,36.73483723263423,38.68538888548888,862.7759148460566,13,46.040749843666376,1
75.515875557368,23.998322292774297,25.454929581237018,2304.073277453984,11,33.617886347403335,0
63.417955467807694,87.4919731241459,34.96994163284014,2913.1208021278917,11,48.31352759124981,1
40.14392471255622,98.49540233312926,64.44396559084959,3015.041062791935,16,62.72857919922085,1
47.65567948031355,83.45142991973916,43.30888582701956,2116.4919474510566,15,52.56864265997804,1
34.527817344114055,88.30279373637336,53.391582586331836,4100.353195668326,17,57.09791835270252,1
92.67604490669027,39.35817042536363,50.14935042777508,4798.785952747079,18,53.544986319492104,1
66.67134358128963,96.85015804105598,90.07239399999156,5105.852649493742,19,84.49536519393632,1
52.06811334109119,35.75405635627427,92.42391992084124,4464.448208637726,4,77.71781495305586,1
56.96046429153061,96.11438482894658,59.436557732468806,4682.784947071677,5,63.63395495607719,1
95.78266716894522,99.58554351727608,46.41247602524835,3242.6174429759785,7,60.944111149493125,1
32.26811224928642,76.9378244596839,28.544056320189092,4564.263486848709,2,34.95086593832144,0
66.89838656134378,98.49149854334576,96.2722303505676,2056.8187639101707,1,93.64191582578891,1
60.47109431075728,65.56318236536829,24.818155592023796,2512.698058124229,12,31.076700376776827,0
68.91633883477184,40.763342654087225,43.81202220546243,2121.1824663290126,10,49.98022334781675,1
21.44881470566724,54.95967085324967,43.84529609360033,2843.459210150042,8,44.14921307679001,1
89.76991271553212,67.48487483030289,45.632102891217194,1970.7821579454546,1,55.95206053231824,1
94.56946259868899,25.846524962161197,33.142947461792744,5215.734922821345,12,40.974290216477456,1
65.21065468713672,69.7874611693797,82.65291447389578,2101.654214427207,2,80.27285882131167,1
